86.564;80.3;-4.5
86.31;79.07;-4.5
86.121;77.828;-4.5
85.997;76.579;-4.5
85.938;75.324;-4.5
85.945;74.068;-4.5
86.02;72.815;-4.5
86.161;71.567;-4.5
86.367;70.328;-4.5
86.636;69.102;-4.5
86.969;67.891;-4.5
87.365;66.699;-4.5
87.825;65.53;-4.5
88.345;64.387;-4.5
88.923;63.273;-4.5
89.558;62.189;-4.5
90.249;61.14;-4.5
90.994;60.13;-4.5
91.792;59.16;-4.5
92.639;58.233;-4.5
93.533;57.351;-4.5
94.471;56.516;-4.5
95.452;55.731;-4.5
96.472;55;-4.5
97.53;54.323;-4.5
98.622;53.702;-4.5
99.744;53.138;-4.5
100.893;52.633;-4.5
102.068;52.19;-4.5
103.265;51.808;-4.5
104.48;51.49;-4.5
105.709;51.235;-4.5
106.95;51.043;-4.5
108.2;50.916;-4.5
109.454;50.855;-4.5
110.71;50.86;-4.5
111.964;50.93;-4.5
113.212;51.063;-4.5
114.453;51.26;-4.5
115.681;51.521;-4.5
116.894;51.845;-4.5
118.09;52.229;-4.5
119.264;52.674;-4.5
120.415;53.176;-4.5
121.54;53.734;-4.5
122.636;54.348;-4.5
123.699;55.016;-4.5
124.728;55.735;-4.5
125.722;56.503;-4.5
126.677;57.318;-4.5
127.593;58.178;-4.5
128.466;59.081;-4.5
129.293;60.026;-4.5
130.074;61.009;-4.5
130.807;62.029;-4.5
131.491;63.082;-4.5
132.124;64.166;-4.5
132.704;65.28;-4.5
133.229;66.421;-4.5
133.698;67.586;-4.5
134.111;68.772;-4.5
134.467;69.976;-4.5
134.765;71.196;-4.5
135.004;72.429;-4.5
135.182;73.672;-4.5
135.299;74.922;-4.5
135.356;76.177;-4.5
135.353;77.433;-4.5
135.29;78.687;-4.5
135.166;79.937;-4.5
134.979;81.178;-4.5
134.732;82.41;-4.5
134.426;83.628;-4.5
134.061;84.829;-4.5
133.64;86.012;-4.5
133.16;87.173;-4.5
132.623;88.308;-4.5
132.032;89.416;-4.5
131.388;90.494;-4.5
130.693;91.54;-4.5
129.949;92.552;-4.5
129.157;93.526;-4.5
128.317;94.46;-4.5
127.433;95.351;-4.5
126.507;96.2;-4.5
125.542;97.003;-4.5
124.54;97.76;-4.5
123.502;98.468;-4.5
122.431;99.123;-4.5
121.33;99.727;-4.5
120.201;100.277;-4.5
119.048;100.775;-4.5
117.873;101.217;-4.5
116.678;101.604;-4.5
115.466;101.931;-4.5
